Salary_Eur,Working_Year,Experience,Employment_Status,Remote_Working_Ratio,Company_Size,Employee_Location,Company_Location,Type,Designation
196035.2574102964,2022-01-01 00:00:00,SE,FT,0,M,US,US,Data Science,Analytics Engineer
176364.89859594384,2022-01-01 00:00:00,SE,FT,0,M,US,US,Data Science,Analytics Engineer
167198.11592463698,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
133920.82083283333,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
110908.40033601344,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
51563.09852394096,2022-01-01 00:00:00,SE,FT,0,M,US,US,Data Science,Data Engineer
162328.27313092523,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
62484.92739709588,2022-01-01 00:00:00,MI,FT,0,M,GB,GB,Data Science,Data Analyst
76389.77559102364,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
133682.10728429139,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
200523.16092643706,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
133682.10728429139,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
95487.21948877955,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
65886.1874474979,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
200523.16092643706,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
133682.10728429139,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
200523.16092643706,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
143302.44809792392,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
95487.21948877955,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
23871.810872434897,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
120791.33565342614,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
101464.71858874355,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
210176.9230769231,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
152855.9462378495,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
100261.58646345855,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
105919.20076803073,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
43739.82959318373,2022-01-01 00:00:00,MI,FT,0,M,GB,GB,Data Science,Data Analyst
133682.10728429139,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
94532.35329413177,2022-01-01 00:00:00,SE,FT,0,M,US,US,Data Science,Data Analyst
57292.33169326773,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
183874.0069602784,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Architect
138317.05268210729,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Architect
219620.60482419297,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
143230.82923316932,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
143479.09516380655,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analytics Manager
104348.43393735749,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analytics Manager
200523.16092643706,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Scientist
162328.27313092523,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
152779.5511820473,2022-01-01 00:00:00,MI,FT,100,M,US,US,Data Science,Data Scientist
124133.38533541342,2022-01-01 00:00:00,MI,FT,100,M,US,US,Data Science,Data Scientist
63976.44305772231,2022-01-01 00:00:00,EN,FT,0,M,CA,CA,Data Science,Data Analyst
49653.35413416537,2022-01-01 00:00:00,EN,FT,0,M,CA,CA,Data Science,Data Analyst
147050.3180127205,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
120313.89655586224,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Engineer
123178.51914076564,2022-01-01 00:00:00,SE,FT,0,M,US,US,Data Science,Data Analyst
143230.82923316932,2022-01-01 00:00:00,SE,FT,100,M,US,US,Data Science,Data Analyst
190974.4389775591,2022-01-01 00:00:00,MI,FT,100,L,IN,US,Data Science,AI Scientist
64890.0,2022-01-01 00:00:00,EN,FT,50,S,US,US,Cyber Security,Cyber Program Manager
97850.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Analyst
72100.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Analyst
50318.590000000004,2022-01-01 00:00:00,MI,FT,50,L,BR,BR,Cyber Security,IT Security Analyst
123600.0,2022-01-01 00:00:00,EN,CT,100,S,BW,BW,Cyber Security,Cyber Security Analyst
324450.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Application Security Architect
226600.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Researcher
144200.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Researcher
77919.5,2021-01-01 00:00:00,MI,FT,50,L,GB,GB,Cyber Security,Information Security Compliance Analyst
370800.0,2022-01-01 00:00:00,EX,FT,100,L,TW,SG,Cyber Security,Information Security Compliance Manager
51500.0,2021-01-01 00:00:00,EN,FT,0,S,US,US,Cyber Security,Security Specialist
87550.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Application Security Specialist
92700.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Consultant
51500.0,2022-01-01 00:00:00,EN,FT,0,S,US,US,Cyber Security,Security Specialist
298700.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Head of Information Security
238960.0,2021-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Head of Information Security
251320.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Head of Information Security
115360.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Security Incident Response Engineer
74160.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
66903.65000000001,2022-01-01 00:00:00,SE,FT,50,M,NL,NL,Cyber Security,Ethical Hacker
6254.16,2020-01-01 00:00:00,EN,FT,50,L,IN,IN,Cyber Security,Cyber Security Analyst
54787.76,2021-01-01 00:00:00,MI,FT,100,L,NL,NL,Cyber Security,Cyber Security Consultant
121542.06,2022-01-01 00:00:00,EX,FT,100,M,DE,DE,Cyber Security,Chief Information Security Officer
156560.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
93730.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
133807.30000000002,2022-01-01 00:00:00,SE,FT,50,L,DE,DE,Cyber Security,IT Security Manager
213210.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Application Security Engineer
309000.0,2022-01-01 00:00:00,EX,FT,50,L,AE,AE,Cyber Security,Chief Information Security Officer
118450.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Vulnerability Analyst
102378.91,2022-01-01 00:00:00,SE,FT,100,L,CA,CA,Cyber Security,Cyber Security Engineer
53560.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Information Security Analyst
244110.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Principal Application Security Engineer
154500.0,2021-01-01 00:00:00,EN,FT,50,M,US,US,Cyber Security,Cyber Security Architect
113300.0,2022-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Information Security Manager
107120.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,SOC Analyst
77250.0,2021-01-01 00:00:00,EN,FT,0,M,US,US,Cyber Security,SOC Analyst
169950.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,DevSecOps Engineer
195700.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Penetration Tester
139050.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
121206.28,2022-01-01 00:00:00,MI,FT,100,L,CA,CA,Cyber Security,Cloud Security Engineer
100837.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Information Security Officer
92700.0,2022-01-01 00:00:00,SE,FT,100,S,US,US,Cyber Security,IT Security Analyst
180250.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Consultant
92697.94,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Cyber Security Analyst
154500.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Specialist
118450.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Security Analyst
139050.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Information Security Officer
105060.0,2022-01-01 00:00:00,EX,FT,50,L,US,US,Cyber Security,Information Security Manager
111240.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Penetration Tester
206000.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Cyber Security Consultant
92366.28,2022-01-01 00:00:00,EN,FT,50,L,CH,CH,Cyber Security,SOC Analyst
51500.0,2022-01-01 00:00:00,EN,FT,0,S,US,US,Cyber Security,Cyber Security Analyst
161710.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
111240.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
152440.0,2022-01-01 00:00:00,EX,FT,0,L,US,US,Cyber Security,Director of Information Security
133900.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
123600.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
67439.25,2022-01-01 00:00:00,MI,FT,50,L,DK,DK,Cyber Security,Information Security Compliance Lead
154500.0,2022-01-01 00:00:00,SE,FT,100,L,US,CH,Cyber Security,Threat Hunter
6717.66,2022-01-01 00:00:00,EN,FT,100,L,IN,IN,Cyber Security,Cloud Security Engineer
190344.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Threat Intelligence Analyst
134724.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Threat Intelligence Analyst
105725.38,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,DevSecOps Engineer
79294.55,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,DevSecOps Engineer
117420.0,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security Analyst
213210.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
157590.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
252350.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Incident Response Engineer
100940.0,2022-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,IT Security Analyst
226703.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
181362.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
233192.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
128029.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
149350.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,IT Security Engineer
51500.0,2022-01-01 00:00:00,EX,FT,100,M,CL,CL,Cyber Security,Cloud Security Engineering Manager
55752.87,2022-01-01 00:00:00,EN,FT,50,M,CH,CH,Cyber Security,Application Security Analyst
51500.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Data Security Analyst
51500.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Data Security Analyst
44602.090000000004,2022-01-01 00:00:00,MI,FT,50,L,ES,ES,Cyber Security,Detection Engineer
245346.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
181383.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
187398.2,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
135960.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
191580.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
153264.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
259560.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Detection Engineer
149350.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Detection Engineer
243080.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Chief Information Security Officer
9196.87,2021-01-01 00:00:00,EN,FT,0,M,SG,SG,Cyber Security,Cyber Security Analyst
172010.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Principal Security Engineer
180250.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Head of Information Security
51502.060000000005,2022-01-01 00:00:00,EN,FT,50,L,AU,AU,Cyber Security,IT Security Analyst
89095.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Information Systems Security Engineer
133807.30000000002,2022-01-01 00:00:00,MI,FT,50,L,FR,FR,Cyber Security,Staff Application Security Engineer
206103.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164882.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
214034.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
158208.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
30437.530000000002,2021-01-01 00:00:00,EN,FT,100,S,IT,IT,Cyber Security,Information Security Engineer
90640.0,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Analyst
185400.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Information Security Compliance Manager
216300.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Security Engineer
258118.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Vulnerability Management Engineer
121643.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Vulnerability Management Engineer
108974.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
84048.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Security Analyst
275875.2,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Information Security Officer
220477.68,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Information Security Officer
193930.46,2022-01-01 00:00:00,SE,FT,100,L,CA,US,Cyber Security,Security Researcher
141408.7,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Head of Information Security
121584.29000000001,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Head of Information Security
82400.0,2022-01-01 00:00:00,EN,CT,100,L,US,US,Cyber Security,Cyber Security Analyst
61800.0,2022-01-01 00:00:00,EN,CT,100,L,US,US,Cyber Security,Cyber Security Analyst
61800.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
61800.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Azure Security Engineer
61800.0,2022-01-01 00:00:00,EN,FT,100,S,US,US,Cyber Security,Azure Security Engineer
118450.0,2021-01-01 00:00:00,EN,FT,100,M,US,US,Cyber Security,Cyber Security Analyst
10446.26,2021-01-01 00:00:00,EN,FT,50,L,IN,IN,Cyber Security,Security Consultant
105725.38,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Security Operations Analyst
72686.07,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Security Operations Analyst
175100.0,2022-01-01 00:00:00,MI,FT,0,M,AU,AU,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,MI,FT,0,M,AU,AU,Cyber Security,Security Engineer
180250.0,2022-01-01 00:00:00,SE,FT,0,S,US,US,Cyber Security,Cyber Security Engineer
185400.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Director of Information Security
104030.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Engineer
104030.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,IT Security Engineer
180250.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,DevOps Security Engineer
100425.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
69010.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
128338.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
98880.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
300760.0,2022-01-01 00:00:00,SE,FT,100,M,GB,GB,Cyber Security,Detection Engineer
175100.0,2022-01-01 00:00:00,SE,FT,100,M,GB,GB,Cyber Security,Detection Engineer
164800.0,2022-01-01 00:00:00,MI,FT,0,M,AU,AU,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,MI,FT,0,M,AU,AU,Cyber Security,Security Engineer
185400.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Penetration Tester
144200.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Penetration Tester
252350.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
195700.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
233192.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
128029.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
50906.72,2022-01-01 00:00:00,EN,FT,100,S,CA,CA,Cyber Security,Security Analyst
94348.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,SOC Analyst
169950.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Cloud Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
95172.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
106090.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Threat Intelligence Analyst
158620.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
143170.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Security Officer
123600.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Security Officer
66078.62,2022-01-01 00:00:00,MI,FT,50,M,GB,GB,Cyber Security,Penetration Tester
85387.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
65817.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
77250.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,SOC Analyst
77250.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,SOC Analyst
91670.0,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security Analyst
70515.86,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security Analyst
74675.0,2022-01-01 00:00:00,MI,FT,100,L,US,JP,Cyber Security,Security Engineer
285207.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
173452.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
108974.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
84048.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
182928.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
135239.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
123600.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
92700.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
149350.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
108562.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
226600.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
180250.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
133900.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
22300.53,2022-01-01 00:00:00,EN,PT,100,M,DE,DE,Cyber Security,Security Consultant
61800.0,2022-01-01 00:00:00,SE,FT,100,M,PK,US,Cyber Security,Application Security Engineer
82400.0,2022-01-01 00:00:00,EN,PT,100,L,IN,US,Cyber Security,Penetration Tester
206103.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Detection Engineer
164882.4,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Detection Engineer
139050.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Consultant
103000.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Consultant
200850.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
175100.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
111312.1,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
94615.8,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
214034.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
158208.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Specialist
105678.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
84542.40000000001,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
164800.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
113300.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
156108.86000000002,2022-01-01 00:00:00,MI,FT,100,M,FR,FR,Cyber Security,Security Engineer
111505.74,2022-01-01 00:00:00,MI,FT,100,M,FR,FR,Cyber Security,Security Engineer
133807.30000000002,2022-01-01 00:00:00,MI,FT,100,M,FR,FR,Cyber Security,IT Security Manager
89205.21,2022-01-01 00:00:00,MI,FT,100,M,FR,FR,Cyber Security,IT Security Manager
200711.98,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
156108.86000000002,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
267615.63,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Information Security Officer
200711.98,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Information Security Officer
156560.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
93730.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
206103.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Detection Engineer
164882.4,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Detection Engineer
199614.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
63860.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
164800.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
123600.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
198172.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
93421.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
154767.80000000002,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Analyst
112558.40000000001,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Analyst
180250.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Penetration Tester
92700.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Penetration Tester
206103.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164882.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
134106.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security DevOps Engineer
109695.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security DevOps Engineer
151204.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Specialist
121746.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Specialist
170156.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136990.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
170156.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136990.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
151204.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
121746.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
119171.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
97541.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
61800.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
51500.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
216300.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
148526.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Analyst
136856.1,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Analyst
180250.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
123600.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
185400.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Penetration Tester
82400.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Penetration Tester
94420.1,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security DevOps Engineer
65405.0,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security DevOps Engineer
185400.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Information Security Manager
92700.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Information Security Manager
