Working_Year,Company_Size,Employee_Location,Company_Location,Experience,Type,Remote_Working_Ratio,Salary_Eur,Linear Regression,Random Forest,Tree,Fold
2021-01-01 00:00:00,M,DE,DE,EN,Cyber Security,50,61362.25,60879.47446691309,51960.8377104147,51886.25,5
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,0,48700.46,91698.0685592762,116536.75545763332,91840.63666666667,5
2021-01-01 00:00:00,M,Other,Other,MI,Cyber Security,50,35038.54,66203.30189422099,65277.46932380953,65311.613333333335,5
2020-01-01 00:00:00,M,US,US,EN,Cyber Security,100,82400.0,90068.35052018586,79897.95833333334,97850.0,5
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,50,82400.0,113389.57537041145,120303.30515873016,124630.0,5
2021-01-01 00:00:00,L,US,US,EX,Cyber Security,50,146260.0,179834.82909002033,223027.0843119439,206515.0,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,123600.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,92700.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,100,126690.0,143862.05998744274,145854.1573996265,144045.5,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,118450.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,103000.0,94164.57381092076,73775.67370126378,81270.91399999999,5
2021-01-01 00:00:00,L,CA,CA,SE,Cyber Security,100,81333.95,126288.93591729572,87828.58893265532,92445.8475,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,97850.0,114398.47757297236,91815.3085527368,91899.54285714286,5
2021-01-01 00:00:00,M,Other,Other,MI,Cyber Security,100,52231.3,67423.74118746043,40773.3899404762,26680.605,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,117420.0,116864.98282461692,118270.76915182073,113292.79000000001,5
2021-01-01 00:00:00,L,Other,Other,EN,Cyber Security,0,113300.0,36613.585684927224,39376.113875939904,46288.55649625985,5
2020-01-01 00:00:00,L,GB,GB,MI,Cyber Security,0,54165.64,74106.63902718705,77451.85828162983,107483.075,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,154500.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,21921.49,61437.12103292343,72200.07958214285,76477.5,5
2021-01-01 00:00:00,M,US,US,SE,Cyber Security,100,74160.0,148628.2408487403,154621.7572843823,154500.0,5
2020-01-01 00:00:00,S,Other,Other,SE,Cyber Security,0,82400.0,79740.89073543079,149884.37331423184,111968.3196549862,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,85181.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,0,74486.51,58970.61578127887,61623.00480000001,54170.274999999994,5
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,50,64890.0,91032.54527405981,80892.13933134382,82689.82615384615,5
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,0,154500.0,110923.07011876689,106874.22527350427,110580.8,5
2021-01-01 00:00:00,L,DE,DE,SE,Cyber Security,100,97400.92,115893.6232274094,120687.60882099296,126278.515,5
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,138346.51,94164.57381092076,73775.67370126378,81270.91399999999,5
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,100,61800.0,88777.57711309378,80049.39285714287,75533.33333333333,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,113300.0,118085.42211785636,109627.66724496803,109235.94772727271,5
2021-01-01 00:00:00,L,IN,IN,SE,Cyber Security,0,41200.0,60581.46416939437,45561.018866945524,43697.11957478299,5
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,144200.0,147337.46744164822,147212.3337375646,147560.6274509804,5
2021-01-01 00:00:00,S,Other,Other,SE,Cyber Security,50,91313.62,85682.80344128082,71937.27092038067,73738.4725,5
2020-01-01 00:00:00,M,Other,Other,MI,Cyber Security,50,30541.56,62727.894440015516,71722.71100000001,74624.53000000001,5
2021-01-01 00:00:00,L,Other,Other,EX,Cyber Security,50,85226.32,127882.37475253234,107609.96785510305,129894.33,5
2021-01-01 00:00:00,M,IN,IN,EN,Cyber Security,50,13928.69,9254.25995378205,9468.56535893236,9471.365,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,144200.0,116864.98282461692,118270.76915182073,113292.79000000001,5
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,50,91155.0,91032.54527405981,80892.13933134382,82689.82615384615,5
2021-01-01 00:00:00,L,Other,Other,EN,Cyber Security,0,53327.22,36613.585684927224,39376.113875939904,46288.55649625985,5
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,211150.0,147337.46744164822,147212.3337375646,147560.6274509804,5
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,119480.0,116864.98282461692,118270.76915182073,113292.79000000001,5
2020-01-01 00:00:00,L,DE,DE,MI,Data Science,0,76230.3132125285,73498.96937625195,83535.231220529,78376.305,6
2020-01-01 00:00:00,M,GB,GB,SE,Data Science,50,104103.98415936637,97329.31995077123,90404.76330305212,116767.81871274851,6
2020-01-01 00:00:00,S,US,US,SE,Data Science,100,181425.71702868116,132413.102206724,182932.16325224438,177128.7951518061,6
2020-01-01 00:00:00,L,Other,Other,MI,Data Science,50,34122.35689427577,54204.19453326342,42617.48627373667,26143.921756870277,6
2020-01-01 00:00:00,L,Other,Other,EN,Data Science,50,40104.63218528741,26648.812183203147,57535.034783383715,55788.407536301456,6
2020-01-01 00:00:00,L,US,US,EN,Data Science,100,95487.21948877955,81872.4704940891,89489.03324132966,74161.74246969879,6
2020-01-01 00:00:00,L,Other,Other,MI,Data Science,50,70784.67538701548,54204.19453326342,42617.48627373667,26143.921756870277,6
2020-01-01 00:00:00,L,GB,GB,MI,Data Science,50,107778.33913356534,69178.25681459837,63533.95936316595,67609.01236049442,6
2020-01-01 00:00:00,L,US,US,SE,Data Science,100,179515.97263890557,137597.79630589954,166920.50874868984,167443.66203219557,6
2020-01-01 00:00:00,L,Other,Other,MI,Data Science,50,66973.77895115805,54204.19453326342,42617.48627373667,26143.921756870277,6
2020-01-01 00:00:00,S,Other,US,SE,Data Science,100,57292.33169326773,93971.21701075014,114163.91085049402,96453.3121324853,6
2020-01-01 00:00:00,M,US,US,MI,Data Science,100,112674.91899675988,109408.97251857206,124695.15898635946,132106.5642625705,6
2020-01-01 00:00:00,S,Other,Other,EN,Data Science,50,20691.11964478579,21464.118084027607,48177.91643696605,55543.32573302932,6
2020-01-01 00:00:00,S,Other,Other,MI,Data Science,50,40292.739709588386,49019.50043408788,49955.30739229569,48460.71642865715,6
2021-01-01 00:00:00,L,Other,Other,SE,Data Science,50,50791.563662546505,85644.69709758688,68183.86942436098,65031.8072722909,6
2021-01-01 00:00:00,M,IN,IN,MI,Data Science,50,5164.898595943838,28319.920597526245,17685.569143838326,9471.365,6
2021-01-01 00:00:00,L,US,US,MI,Data Science,100,133682.10728429139,112698.41194672266,135544.83000554284,133750.31372683478,6
2021-01-01 00:00:00,L,Other,Other,EX,Data Science,100,146732.34129365176,115834.88050363614,89380.94220079469,125612.07620604824,6
2021-01-01 00:00:00,M,Other,Other,EN,Data Science,50,56434.86139445578,29900.490960199124,31988.361995371244,55788.407536301456,6
2021-01-01 00:00:00,M,US,US,EN,Data Science,100,66841.05364214569,85124.14927108507,79991.00786888618,74002.59510380415,6
2021-01-01 00:00:00,L,US,US,MI,Data Science,0,71615.42061682467,109776.94495719537,89834.10590298989,71376.69806792271,6
2021-01-01 00:00:00,L,US,US,MI,Data Science,0,59202.07608304332,109776.94495719537,89834.10590298989,71376.69806792271,6
2021-01-01 00:00:00,M,US,US,SE,Data Science,100,143230.82923316932,140849.47508289551,155906.53307370387,150869.80919236768,6
2021-01-01 00:00:00,M,GB,GB,SE,Data Science,100,108355.08220328814,102473.98983905496,85157.41700808032,94389.715,6
2021-01-01 00:00:00,S,GB,GB,SE,Data Science,100,98504.6201848074,97308.17606545673,86282.5054098004,96453.3121324853,6
2021-01-01 00:00:00,L,Other,Other,MI,Data Science,100,47743.609744389774,59348.86442154716,43691.99660272125,43970.52682107284,6
2021-01-01 00:00:00,L,GB,GB,EN,Data Science,0,105071.27085083403,43846.07736329455,68376.03520151948,71621.38185527422,6
2021-01-01 00:00:00,S,US,US,SE,Data Science,50,114584.66338653547,133809.55052358683,143018.2033052751,131772.36289451577,6
2021-01-01 00:00:00,M,Other,Other,EN,Data Science,50,47405.580223208926,29900.490960199124,31988.361995371244,55788.407536301456,6
2021-01-01 00:00:00,L,US,US,SE,Data Science,0,210071.88287531503,137946.88841894554,153875.382834361,153973.14292571705,6
2021-01-01 00:00:00,S,US,US,MI,Data Science,100,78776.95907836314,107513.71784754712,117008.61756935313,133750.31372683478,6
2021-01-01 00:00:00,S,US,US,EN,Data Science,100,57292.33169326773,79958.33549748684,91248.27039081564,94293.6307452298,6
2021-01-01 00:00:00,L,US,Other,SE,Data Science,100,145140.5736229449,125960.69307927118,174738.7094415529,156348.12492499698,6
2021-01-01 00:00:00,M,Other,Other,EN,Data Science,50,20858.226329053163,29900.490960199124,31988.361995371244,55788.407536301456,6
2021-01-01 00:00:00,L,Other,Other,MI,Data Science,100,36118.03672146886,59348.86442154716,43691.99660272125,43970.52682107284,6
2021-01-01 00:00:00,S,Other,GB,MI,Data Science,50,63042.57770310812,70033.91578819873,60446.81232289291,67609.01236049442,6
2021-01-01 00:00:00,L,GB,GB,MI,Data Science,50,111637.9335173407,72448.81591717165,61661.73459375517,67609.01236049442,6
2021-01-01 00:00:00,L,GB,GB,MI,Data Science,50,53717.29269170767,72448.81591717165,61661.73459375517,67609.01236049442,6
2021-01-01 00:00:00,L,US,US,MI,Data Science,100,76389.77559102364,112698.41194672266,135544.83000554284,133750.31372683478,6
2021-01-01 00:00:00,S,IN,Other,EN,Data Science,100,17238.30553222129,4922.286423538797,19179.82628158326,22161.872599603987,6
2021-01-01 00:00:00,M,Other,Other,MI,Data Science,0,11556.822272890915,56408.51710644257,45341.38526683925,18358.85035401416,6
2021-01-01 00:00:00,L,US,US,SE,Data Science,50,176651.3620544822,138994.24462276237,143549.12124104012,131772.36289451577,6
2021-01-01 00:00:00,L,DE,DE,EX,Data Science,0,135444.79779191167,133255.54456091422,132017.92353378708,172203.15461658465,6
2021-01-01 00:00:00,M,US,US,MI,Data Science,0,88946.34585383415,109758.06463161806,91421.66304461702,100154.15816632666,6
2021-01-01 00:00:00,L,Other,Other,SE,Data Science,100,52517.97671906876,87518.80788329733,76821.8142725709,65031.8072722909,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,148005.19620784832,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,GB,GB,MI,Data Science,0,37491.14364574583,74644.20253651863,91047.54363756969,86911.42663888373,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,157763.98655946238,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,114737.44149765991,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,0,210176.9230769231,141189.63124210935,130680.73263293931,131954.8241929677,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,104348.43393735749,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,EX,Data Science,100,167102.64010560422,172427.17085197545,163455.70530249778,170071.69086763472,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,0,103890.09960398416,141189.63124210935,130680.73263293931,131954.8241929677,6
2022-01-01 00:00:00,M,CA,CA,SE,Data Science,100,86606.91227649106,119781.52961264254,103627.42997200407,104047.8059122365,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,162328.27313092523,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,0,157550.09000360014,141189.63124210935,130680.73263293931,131954.8241929677,6
2022-01-01 00:00:00,M,Other,Other,MI,Data Science,0,52476.91107644306,59670.14025518368,57965.11076157332,52476.91107644306,6
2022-01-01 00:00:00,L,US,US,SE,Data Science,100,205583.97935917438,144129.97855721394,161331.60280422206,160776.60656426256,6
2022-01-01 00:00:00,M,GB,GB,MI,Data Science,100,74982.29929197168,77565.66952604591,70670.94952940976,71411.89076134474,6
2022-01-01 00:00:00,L,US,US,SE,Data Science,0,205583.97935917438,141208.51156768666,141739.89156281538,144472.16402941832,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,100261.58646345855,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,IN,IN,MI,Data Science,100,17609.75639025561,33455.654531977794,29361.817201618065,24499.588765750632,6
2022-01-01 00:00:00,M,GB,GB,MI,Data Science,0,87479.65918636745,74644.20253651863,91047.54363756969,86911.42663888373,6
2022-01-01 00:00:00,S,CA,CA,MI,Data Science,100,71615.42061682467,86445.77237729414,68828.63455090205,73555.47821912877,6
2022-01-01 00:00:00,L,Other,Other,MI,Data Science,0,116824.79299171967,59689.02058076099,70885.85981439258,58753.051122044875,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,204342.64970598824,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,148005.19620784832,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,MI,Data Science,0,97492.45169806792,113019.68778035918,118260.67469889272,111401.02364094564,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,124133.38533541342,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,152779.5511820473,144111.09823163663,135775.21903992124,135259.3372761459,6
2022-01-01 00:00:00,M,US,US,SE,Data Science,0,134064.05856234248,141189.63124210935,130680.73263293931,131954.8241929677,6
2022-01-01 00:00:00,M,GB,GB,MI,Data Science,0,43739.82959318373,74644.20253651863,91047.54363756969,86911.42663888373,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,92700.0,122622.00799326159,139257.7393235814,141311.70833333334,6
2022-01-01 00:00:00,L,US,US,EN,Cyber Security,100,107120.0,95066.62564320132,76450.69678426148,76117.0,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,169950.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2022-01-01 00:00:00,L,Other,Other,EN,Cyber Security,50,92366.28,39842.96733231537,51185.91712824913,46100.740000000005,6
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,0,123600.0,119681.660678157,123821.29012923125,123639.23809523809,6
2022-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,44602.090000000004,67398.34968237564,79479.75405476191,79937.41714285714,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,245346.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2022-01-01 00:00:00,L,US,US,EX,Cyber Security,100,243080.0,179108.02407535058,215568.7,208795.7142857143,6
2022-01-01 00:00:00,M,US,US,EX,Cyber Security,100,180250.0,179089.14374977327,165412.41592857143,178927.995,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,121643.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,220477.68,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,L,US,US,EN,Cyber Security,100,69010.0,95066.62564320132,76450.69678426148,76117.0,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,98880.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,GB,GB,MI,Cyber Security,50,66078.62,82353.53163813328,60888.11208383479,10300.0,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,108974.0,147851.60413990717,152109.59893371834,151428.2590909091,6
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,100,164882.4,122603.12766768428,123815.18473935516,125163.78394736843,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,158208.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,164800.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,112558.40000000001,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,206103.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,136990.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,CA,CA,SE,Cyber Security,0,216300.0,123522.03552091308,177520.81642651706,185400.0,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,170362.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,153264.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,100,118450.0,122603.12766768428,123815.18473935516,125163.78394736843,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,236900.0,147851.60413990717,152109.59893371834,151428.2590909091,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,157590.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,M,CA,CA,SE,Cyber Security,100,216300.0,126443.50251044036,172360.37657142858,177675.0,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,161710.0,147851.60413990717,152109.59893371834,151428.2590909091,6
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,206103.0,150773.07112943445,152396.54355116765,154511.72688073394,6
2022-01-01 00:00:00,S,Other,US,SE,Cyber Security,100,139050.0,107165.37215986237,76424.31089845832,59484.90333333334,6
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,51500.0,91805.0024944602,87945.45441955618,84624.8,6
2022-01-01 00:00:00,M,US,US,EN,Cyber Security,0,56650.0,92126.27832809673,73916.47857142857,66950.0,6
2022-01-01 00:00:00,L,US,US,EX,Cyber Security,100,207030.0,179108.02407535058,215568.7,208795.7142857143,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,201880.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,131840.0,147530.32830627065,152024.27355931507,151637.914893617,6
2022-01-01 00:00:00,L,DE,DE,MI,Cyber Security,50,100355.99,87740.480729181,82867.378349896,79937.41714285714,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,164800.0,147530.32830627065,152024.27355931507,151637.914893617,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,86520.0,116438.9178549932,92555.14671129925,92553.37647058825,6
2022-01-01 00:00:00,L,Other,CA,SE,Cyber Security,100,206000.0,91294.39344824228,83555.44803438448,42176.05375,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,67980.0,119360.38484452048,108623.47405270988,110395.17111111112,6
2022-01-01 00:00:00,S,GB,GB,MI,Cyber Security,50,72686.07,77187.71786453505,69361.08724140508,79937.41714285714,6
2022-01-01 00:00:00,S,IN,IN,SE,Cyber Security,0,20155.04,60200.29012840026,61531.88343095523,81623.748949958,6
2022-01-01 00:00:00,L,GB,GB,MI,Cyber Security,100,60791.630000000005,84246.52274942104,79826.42205396827,74619.895,6
2022-01-01 00:00:00,L,US,US,EX,Cyber Security,100,157590.0,179108.02407535058,215568.7,208795.7142857143,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,110210.0,122622.00799326159,139257.7393235814,141311.70833333334,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,50,144200.0,145656.2175205602,136816.7207070707,137832.72727272726,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,133900.0,150791.95145501176,160957.16944754717,159812.63157894736,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,128750.0,147530.32830627065,152024.27355931507,151637.914893617,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,123600.0,122622.00799326159,139257.7393235814,141311.70833333334,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,71070.0,119360.38484452048,108623.47405270988,110395.17111111112,6
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,0,62830.0,119681.660678157,123821.29012923125,123639.23809523809,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,0,77147.0,119700.54100373431,99619.50991631701,102263.46416666667,6
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,50,115360.0,148917.8406693013,151061.40147907648,151796.25,6
2021-01-01 00:00:00,L,US,US,EX,Cyber Security,100,227115.0,175846.40092660947,168166.43317918,172598.57142857142,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,133900.0,122622.00799326159,139257.7393235814,141311.70833333334,6
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,100,154500.0,122603.12766768428,123815.18473935516,125163.78394736843,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,133900.0,119360.38484452048,108623.47405270988,110395.17111111112,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,0,135754.0,119700.54100373431,99619.50991631701,102263.46416666667,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,0,133900.0,119700.54100373431,99619.50991631701,102263.46416666667,6
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,50,113300.0,120747.89720755114,137112.84359196358,135622.9090909091,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,85078.0,116438.9178549932,92555.14671129925,92553.37647058825,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,139050.0,117486.27405881003,112747.68632274846,112972.266875,6
2021-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,103000.0,64136.72653363453,95049.72698333333,97041.45000000001,6
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,81370.0,91805.0024944602,87945.45441955618,84624.8,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,99395.0,116438.9178549932,92555.14671129925,92553.37647058825,6
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,0,125660.0,85612.97640235964,73199.77023809524,80340.0,6
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,74160.0,91805.0024944602,87945.45441955618,84624.8,6
2021-01-01 00:00:00,L,GB,GB,MI,Cyber Security,100,63752.880000000005,80984.89960067993,71078.247725,70269.4325,6
2021-01-01 00:00:00,S,US,US,MI,Cyber Security,100,87550.0,114175.69074534494,106416.50721366284,107577.77777777778,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,222480.0,147530.32830627065,152024.27355931507,151637.914893617,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,180250.0,147530.32830627065,152024.27355931507,151637.914893617,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,123600.0,147530.32830627065,152024.27355931507,151637.914893617,6
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,0,94265.6,113168.35875241991,119786.8746031746,118836.25,6
2021-01-01 00:00:00,S,Other,DE,MI,Cyber Security,100,66963.39,78090.32181864721,53470.60458333333,59514.945,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,130810.0,119360.38484452048,108623.47405270988,110395.17111111112,6
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,100,90125.0,116089.82574194719,111668.03308358308,114798.18181818182,6
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,50,82400.0,86660.33260617647,76173.23473015873,76213.13333333333,6
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,50,154500.0,117467.39373323272,133995.15238095238,147290.0,6
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,82227.99,60866.16743106124,64572.17375833334,61400.875,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,0,105575.0,144608.86131674337,142571.36259945613,142401.9142857143,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,50,145230.0,145656.2175205602,136816.7207070707,137832.72727272726,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,122570.0,119360.38484452048,108623.47405270988,110395.17111111112,6
2021-01-01 00:00:00,M,US,US,EX,Cyber Security,100,177675.0,175827.52060103216,172584.97765800863,165315.0,6
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,50,92700.0,142385.6584179869,149109.54682180565,149779.16666666666,6
2021-01-01 00:00:00,L,CA,CA,MI,Cyber Security,100,78047.22,95030.81622552639,71130.53653333333,73951.94,6
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,100,100940.0,144259.76920369736,143484.02348249016,145333.0,6
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,100,87550.0,88534.44339188692,66649.58333333334,66950.0,6
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,50,103000.0,117467.39373323272,133995.15238095238,147290.0,6
2021-01-01 00:00:00,M,CA,CA,EN,Cyber Security,100,62437.57,67456.5535498888,63097.19936539291,62437.57,6
2021-01-01 00:00:00,M,DE,DE,MI,Cyber Security,100,79137.99,86334.08804057303,64495.81385,62583.01124164966,6
2020-01-01 00:00:00,S,US,US,MI,Cyber Security,50,77250.0,109031.0208570612,133775.7657784493,147290.0,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,106090.0,116438.9178549932,92555.14671129925,92553.37647058825,6
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,50,133900.0,114215.71495623674,116791.90808080808,118907.77777777778,6
2021-01-01 00:00:00,S,Other,Other,SE,Cyber Security,50,36050.0,87121.97589620916,81587.72965069702,87554.3775,6
2020-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,64607.78,90910.22167852186,54438.74353395465,54401.2525,6
2020-01-01 00:00:00,M,US,US,MI,Cyber Security,100,118450.0,116070.94541636988,111168.87214131423,110145.625,6
2021-01-01 00:00:00,M,US,US,SE,Cyber Security,100,206000.0,147511.44798069334,143623.68676046177,139851.11111111112,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,84460.0,147530.32830627065,152024.27355931507,151637.914893617,6
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,109180.0,147530.32830627065,152024.27355931507,151637.914893617,6
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,0,112270.0,113168.35875241991,119786.8746031746,118836.25,6
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,50,128750.0,89930.89170874975,78382.47722355144,78733.05285714286,6
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,77250.0,116438.9178549932,92555.14671129925,92553.37647058825,6
2020-01-01 00:00:00,L,DE,DE,SE,Cyber Security,50,129215.56,109378.24193961677,114637.00186354054,106066.31000000001,6
2020-01-01 00:00:00,L,Other,US,EX,Cyber Security,100,223190.7,134133.95662806233,115792.41984515954,172203.15461658465,6
2020-01-01 00:00:00,M,US,US,MI,Cyber Security,0,148320.0,113149.4784268426,102552.60519625978,94931.66666666667,6
2020-01-01 00:00:00,S,Other,Other,SE,Data Science,50,119359.03036121445,76350.61072418782,55263.86044160624,43451.21804872195,7
2020-01-01 00:00:00,L,IN,IN,MI,Data Science,0,38654.18216728669,20473.98317065787,24542.824077617388,5681.807272290892,7
2020-01-01 00:00:00,L,CA,CA,SE,Data Science,50,111819.35677427097,112761.11066800905,89174.69492995134,104089.02356094244,7
2020-01-01 00:00:00,S,Other,Other,EN,Data Science,100,9548.721948877956,22240.62581952638,38316.266836387746,39807.66830673227,7
2020-01-01 00:00:00,S,Other,US,MI,Data Science,100,43694.94779791192,63954.020522396764,52097.380113792555,69519.95079803192,7
